Location_name,Data_id,indicator_name,Indicator_value,Indicator_Precision,Country_Name,Survey_Year,Survey_id,Indicator_Id,Indicator_Order,Indicator_type,Characteristic_Id,Characteristic_Order,Characteristic_Category,Characteristic_Label,ByVariable_Id,ByVariable_Label,Is_Total,Is_Preferred,SDR_ID,Region_Id,Survey_Year_Label,Survey_Type,Denominator_Weighted,Denominator_Unweighted,Level_Rank
Hill,7080240,Recent sexual activity [Men]: One or more years ago,4.9,1,Nepal,2016,NP2016DHS,SX_LSEX_M_1PY,51734110,I,436022,1436022,Region,Hill,0,,0,1,SXLSEXM1PY,NPDHS2016436022,2016,DHS,1791,1770,1
Terai,5665160,Recent sexual activity [Men]: One or more years ago,4.5,1,Nepal,2016,NP2016DHS,SX_LSEX_M_1PY,51734110,I,436023,1436023,Region,Terai,0,,0,1,SXLSEXM1PY,NPDHS2016436023,2016,DHS,2019,1981,1
Eastern,5822058,Recent sexual activity [Men]: Never had sex,24.2,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXMNSX,NPDHS2016436001,2016,DHS,892,787,2
Central,2343920,Recent sexual activity [Men]: Never had sex,25.7,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436002,1436002,Region,Central,0,,0,1,SXLSEXMNSX,NPDHS2016436002,2016,DHS,1604,1088,2
Western,3905660,Recent sexual activity [Men]: Never had sex,23.3,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436003,1436003,Region,Western,0,,0,1,SXLSEXMNSX,NPDHS2016436003,2016,DHS,785,861,2
Midwestern,5677817,Recent sexual activity [Men]: Never had sex,16.4,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXMNSX,NPDHS2016436004,2016,DHS,453,773,2
Farwestern,2875516,Recent sexual activity [Men]: Never had sex,24.5,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXMNSX,NPDHS2016436005,2016,DHS,330,554,2
Koshi province,5549935,Recent sexual activity [Men]: Never had sex,24.8,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436011,1436011,Region,Koshi province,0,,0,1,SXLSEXMNSX,NPDHS2016436011,2016,DHS,691,610,3
Madhesh province,3184904,Recent sexual activity [Men]: Never had sex,21.5,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436012,1436012,Region,Madhesh province,0,,0,1,SXLSEXMNSX,NPDHS2016436012,2016,DHS,795,682,3
Bagmati province,4733319,Recent sexual activity [Men]: Never had sex,28.3,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436013,1436013,Region,Bagmati province,0,,0,1,SXLSEXMNSX,NPDHS2016436013,2016,DHS,1009,583,3
Gandaki province,2475006,Recent sexual activity [Men]: Never had sex,25.2,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436014,1436014,Region,Gandaki province,0,,0,1,SXLSEXMNSX,NPDHS2016436014,2016,DHS,376,501,3
Lumbini province,4087175,Recent sexual activity [Men]: Never had sex,18.6,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436015,1436015,Region,Lumbini province,0,,0,1,SXLSEXMNSX,NPDHS2016436015,2016,DHS,658,619,3
Karnali province,3536694,Recent sexual activity [Men]: Never had sex,19.3,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436016,1436016,Region,Karnali province,0,,0,1,SXLSEXMNSX,NPDHS2016436016,2016,DHS,203,514,3
Sudurpashchim province,3020228,Recent sexual activity [Men]: Never had sex,24.5,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXLSEXMNSX,NPDHS2016436017,2016,DHS,330,554,3
Mountain,2401338,Recent sexual activity [Men]: Never had sex,20.2,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436021,1436021,Region,Mountain,0,,0,1,SXLSEXMNSX,NPDHS2016436021,2016,DHS,252,312,1
Hill,7080241,Recent sexual activity [Men]: Never had sex,26.5,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436022,1436022,Region,Hill,0,,0,1,SXLSEXMNSX,NPDHS2016436022,2016,DHS,1791,1770,1
Terai,5665161,Recent sexual activity [Men]: Never had sex,21.8,1,Nepal,2016,NP2016DHS,SX_LSEX_M_NSX,51734130,I,436023,1436023,Region,Terai,0,,0,1,SXLSEXMNSX,NPDHS2016436023,2016,DHS,2019,1981,1
Koshi province,6381301,Men who want no more children,67.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436011,2022,DHS,,496,2
Koshi province,6749645,Men who want no more children,4.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436011,2022,DHS,,51,2
Koshi province,1598203,Men who want no more children,26.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436011,2022,DHS,,111,2
Koshi province,1598457,Men who want no more children,87.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436011,2022,DHS,,194,2
Koshi province,5969976,Men who want no more children,95.7,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436011,2022,DHS,,88,2
Koshi province,1598465,Men who want no more children,91.7,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436011,1436011,Region,Koshi province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436011,2022,DHS,,34,2
Madhesh province,1603934,Men who want no more children,68.1,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436012,2022,DHS,,560,2
Madhesh province,1603902,Men who want no more children,2.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,49,2
Madhesh province,5563011,Men who want no more children,11.9,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,82,2
Madhesh province,3777807,Men who want no more children,77.3,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,149,2
Madhesh province,1603901,Men who want no more children,88.8,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,155,2
Madhesh province,4599163,Men who want no more children,96.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,83,2
Madhesh province,3940685,Men who want no more children,88.8,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436012,1436012,Region,Madhesh province,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2022436012,2022,DHS,,29,2
Bagmati province,1598219,Men who want no more children,66.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436013,2022,DHS,,505,2
Bagmati province,4334019,Men who want no more children,1.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436013,2022,DHS,,40,2
Bagmati province,7041158,Men who want no more children,37.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436013,2022,DHS,,131,2
Bagmati province,5159297,Men who want no more children,87.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436013,2022,DHS,,187,2
Bagmati province,1598214,Men who want no more children,91.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436013,2022,DHS,,83,2
Bagmati province,1598211,Men who want no more children,88.1,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436013,1436013,Region,Bagmati province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436013,2022,DHS,,33,2
Gandaki province,6689796,Men who want no more children,69.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436014,1436014,Region,Gandaki province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436014,2022,DHS,,338,2
Gandaki province,5703389,Men who want no more children,16.3,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436014,1436014,Region,Gandaki province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436014,2022,DHS,,29,2
Gandaki province,4077833,Men who want no more children,34.8,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436014,1436014,Region,Gandaki province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436014,2022,DHS,,89,2
Gandaki province,1603968,Men who want no more children,91.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436014,1436014,Region,Gandaki province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436014,2022,DHS,,133,2
Gandaki province,4542938,Men who want no more children,97.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436014,1436014,Region,Gandaki province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436014,2022,DHS,,50,2
Lumbini province,1590594,Men who want no more children,64,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436015,2022,DHS,,487,2
Lumbini province,5836880,Men who want no more children,7.7,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436015,2022,DHS,,47,2
Lumbini province,3264056,Men who want no more children,23.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436015,2022,DHS,,111,2
Lumbini province,4719977,Men who want no more children,86.3,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436015,2022,DHS,,171,2
Lumbini province,1590628,Men who want no more children,84.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436015,2022,DHS,,91,2
Lumbini province,6602852,Men who want no more children,88.8,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436015,1436015,Region,Lumbini province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436015,2022,DHS,,45,2
Karnali province,5548019,Men who want no more children,69,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436016,2022,DHS,,425,2
Karnali province,5431256,Men who want no more children,3.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,32,2
Karnali province,3615132,Men who want no more children,15.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,72,2
Karnali province,1590596,Men who want no more children,79.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,132,2
Karnali province,6598847,Men who want no more children,95.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,86,2
Karnali province,3784676,Men who want no more children,99,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,62,2
Karnali province,1590577,Men who want no more children,96.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436016,1436016,Region,Karnali province,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2022436016,2022,DHS,,29,2
Sudurpashchim province,1590578,Men who want no more children,67,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,1000,Total,0,1,PRDESLMWNM,NPDHS2022436017,2022,DHS,,376,2
Sudurpashchim province,1590574,Men who want no more children,7.1,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436017,2022,DHS,,28,2
Sudurpashchim province,5722591,Men who want no more children,29.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436017,2022,DHS,,101,2
Sudurpashchim province,6205000,Men who want no more children,86.3,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436017,2022,DHS,,119,2
Sudurpashchim province,1590557,Men who want no more children,91.7,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436017,2022,DHS,,68,2
Sudurpashchim province,5294551,Men who want no more children,95.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436017,1436017,Region,Sudurpashchim province,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436017,2022,DHS,,37,2
Mountain,5091479,Men who want no more children,72.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,1000,Total,0,1,PRDESLMWNM,NPDHS2022436021,2022,DHS,,302,1
Mountain,6144504,Men who want no more children,16.1,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436021,2022,DHS,,51,1
Mountain,1603999,Men who want no more children,87.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436021,2022,DHS,,99,1
Mountain,5144757,Men who want no more children,91.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436021,2022,DHS,,53,1
Mountain,6227718,Men who want no more children,94.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436021,2022,DHS,,45,1
Mountain,1603950,Men who want no more children,100,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436021,1436021,Region,Mountain,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2022436021,2022,DHS,,25,1
Hill,1598247,Men who want no more children,67.9,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,1000,Total,0,1,PRDESLMWNM,NPDHS2022436022,2022,DHS,,1368,1
Hill,1598254,Men who want no more children,6.2,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,121,1
Hill,5689538,Men who want no more children,33.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,321,1
Hill,4994936,Men who want no more children,89.9,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,464,1
Hill,5388187,Men who want no more children,94.1,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,249,1
Hill,5830367,Men who want no more children,96,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,127,1
Hill,4200481,Men who want no more children,98.9,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,57,1
Hill,1598528,Men who want no more children,95.3,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436022,1436022,Region,Hill,189006,Living children: 6+,0,0,PRDESLMWNM,NPDHS2022436022,2022,DHS,,29,1
Terai,4736627,Men who want no more children,65.7,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,1000,Total,0,1,PRDESLMWNM,NPDHS2022436023,2022,DHS,,1517,1
Terai,5563012,Men who want no more children,4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189000,Living children: 0,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,133,1
Terai,1953428,Men who want no more children,23.4,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189001,Living children: 1,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,325,1
Terai,1603943,Men who want no more children,82.5,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189002,Living children: 2,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,522,1
Terai,4736605,Men who want no more children,88.9,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189003,Living children: 3,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,319,1
Terai,1603982,Men who want no more children,92.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189004,Living children: 4,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,146,1
Terai,1603978,Men who want no more children,88.6,1,Nepal,2022,NP2022DHS,PR_DESL_M_WNM,22204040,I,436023,1436023,Region,Terai,189005,Living children: 5,0,0,PRDESLMWNM,NPDHS2022436023,2022,DHS,,51,1
Koshi province,5916462,Knowledge of any method of contraception among married men,99.9,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436011,1436011,Region,Koshi province,0,,0,1,FPKMETMANY,NPDHS2022436011,2022,DHS,558,496,2
Madhesh province,1801153,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436012,1436012,Region,Madhesh province,0,,0,1,FPKMETMANY,NPDHS2022436012,2022,DHS,631,560,2
Bagmati province,6220771,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436013,1436013,Region,Bagmati province,0,,0,1,FPKMETMANY,NPDHS2022436013,2022,DHS,686,505,2
Gandaki province,5734727,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436014,1436014,Region,Gandaki province,0,,0,1,FPKMETMANY,NPDHS2022436014,2022,DHS,263,338,2
Lumbini province,1794943,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436015,1436015,Region,Lumbini province,0,,0,1,FPKMETMANY,NPDHS2022436015,2022,DHS,551,487,2
Karnali province,6520295,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436016,1436016,Region,Karnali province,0,,0,1,FPKMETMANY,NPDHS2022436016,2022,DHS,185,425,2
Sudurpashchim province,1794919,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,FPKMETMANY,NPDHS2022436017,2022,DHS,226,376,2
Mountain,3313401,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436021,1436021,Region,Mountain,0,,0,1,FPKMETMANY,NPDHS2022436021,2022,DHS,186,302,1
Hill,3160568,Knowledge of any method of contraception among married men,99.9,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436022,1436022,Region,Hill,0,,0,1,FPKMETMANY,NPDHS2022436022,2022,DHS,1194,1368,1
Terai,4653330,Knowledge of any method of contraception among married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_ANY,32464050,I,436023,1436023,Region,Terai,0,,0,1,FPKMETMANY,NPDHS2022436023,2022,DHS,1722,1517,1
Koshi province,5916461,Knowledge of any modern method of contraception amonth married men,99.9,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436011,1436011,Region,Koshi province,0,,0,1,FPKMETMMOD,NPDHS2022436011,2022,DHS,558,496,2
Madhesh province,1801152,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436012,1436012,Region,Madhesh province,0,,0,1,FPKMETMMOD,NPDHS2022436012,2022,DHS,631,560,2
Bagmati province,6220787,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436013,1436013,Region,Bagmati province,0,,0,1,FPKMETMMOD,NPDHS2022436013,2022,DHS,686,505,2
Gandaki province,5734726,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436014,1436014,Region,Gandaki province,0,,0,1,FPKMETMMOD,NPDHS2022436014,2022,DHS,263,338,2
Lumbini province,1794945,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436015,1436015,Region,Lumbini province,0,,0,1,FPKMETMMOD,NPDHS2022436015,2022,DHS,551,487,2
Karnali province,6520296,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436016,1436016,Region,Karnali province,0,,0,1,FPKMETMMOD,NPDHS2022436016,2022,DHS,185,425,2
Sudurpashchim province,1794921,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,FPKMETMMOD,NPDHS2022436017,2022,DHS,226,376,2
Mountain,3313400,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436021,1436021,Region,Mountain,0,,0,1,FPKMETMMOD,NPDHS2022436021,2022,DHS,186,302,1
Hill,3160569,Knowledge of any modern method of contraception amonth married men,99.9,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436022,1436022,Region,Hill,0,,0,1,FPKMETMMOD,NPDHS2022436022,2022,DHS,1194,1368,1
Terai,4653331,Knowledge of any modern method of contraception amonth married men,100,1,Nepal,2022,NP2022DHS,FP_KMET_M_MOD,32464060,I,436023,1436023,Region,Terai,0,,0,1,FPKMETMMOD,NPDHS2022436023,2022,DHS,1722,1517,1
Koshi province,178219,Family planning messages on the radio [Men],43,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436011,1436011,Region,Koshi province,0,,0,1,FPEFPMMRDO,NPDHS2022436011,2022,DHS,882,795,2
Madhesh province,5255473,Family planning messages on the radio [Men],18.5,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436012,1436012,Region,Madhesh province,0,,0,1,FPEFPMMRDO,NPDHS2022436012,2022,DHS,997,882,2
Bagmati province,3722264,Family planning messages on the radio [Men],32.4,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436013,1436013,Region,Bagmati province,0,,0,1,FPEFPMMRDO,NPDHS2022436013,2022,DHS,1214,831,2
Gandaki province,3890343,Family planning messages on the radio [Men],41.5,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436014,1436014,Region,Gandaki province,0,,0,1,FPEFPMMRDO,NPDHS2022436014,2022,DHS,387,505,2
Lumbini province,1795277,Family planning messages on the radio [Men],42.8,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436015,1436015,Region,Lumbini province,0,,0,1,FPEFPMMRDO,NPDHS2022436015,2022,DHS,812,718,2
Karnali province,4958722,Family planning messages on the radio [Men],63.4,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436016,1436016,Region,Karnali province,0,,0,1,FPEFPMMRDO,NPDHS2022436016,2022,DHS,266,604,2
Sudurpashchim province,3237391,Family planning messages on the radio [Men],52.3,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,FPEFPMMRDO,NPDHS2022436017,2022,DHS,355,578,2
Mountain,4288284,Family planning messages on the radio [Men],57,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436021,1436021,Region,Mountain,0,,0,1,FPEFPMMRDO,NPDHS2022436021,2022,DHS,255,407,1
Hill,1808254,Family planning messages on the radio [Men],43.7,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436022,1436022,Region,Hill,0,,0,1,FPEFPMMRDO,NPDHS2022436022,2022,DHS,1973,2150,1
Terai,6312715,Family planning messages on the radio [Men],30.2,1,Nepal,2022,NP2022DHS,FP_EFPM_M_RDO,33104070,I,436023,1436023,Region,Terai,0,,0,1,FPEFPMMRDO,NPDHS2022436023,2022,DHS,2685,2356,1
Koshi province,178220,Family planning messages on television [Men],29.8,1,Nepal,2022,NP2022DHS,FP_EFPM_M_TLV,33104080,I,436011,1436011,Region,Koshi province,0,,0,1,FPEFPMMTLV,NPDHS2022436011,2022,DHS,882,795,2
